,date,open,high,low,close,volume,sap,dji,ixic,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,BHB,BLB,RSI,SR,MACD,EMA,ema_ratio,ub_ratio,lb_ratio,rsi_ratio,sr_ratio,macd_ratio,sap_ratio,dji_ratio,ixic_ratio
16,20210127,1844.900024,1844.900024,1844.900024,1844.900024,195540,,,,1854.2999998,39127.8,-0.005069285337331527,3.9974698296351954,1851.0100097000002,19603.7,-0.0033008928465980687,8.974647643046975,,,,,,,,,,,,,-0.0031339099549152283,0.0,0.0,-0.0031339099549152283,3313.237288135593,1864.9650085,1864.9650085,100.0,34.40259892323455,-22.74043662169629,1860.4193530607165,0.9560563147078988,0.9760284173310966,0.9760284173310966,1.0,0.3440259892323455,0.23658635102257622,,,
17,20210128,1843.400024,1862.900024,1831.5,1837.900024,27283,,,,1848.8199948000001,44583.2,-0.005906454295558065,-0.3880430296613971,1849.4400145,22313.1,-0.006239721434339027,0.22273462674393077,,,,,,,,,,,,,-0.0008130521873742465,0.013602480914924891,-0.003482248172602467,-0.0037942435410798173,-0.8604735603968497,1864.9650085,1864.9650085,100.0,33.86794716981135,-22.852373549149206,1856.9548408975293,0.9542759264714787,0.9760284173310966,0.9760284173310966,1.0,0.3386794716981135,0.23504584696729605,,,
18,20210129,1842.0,1876.0,1838.699951,1847.300049,1634,,,,1847.1400144,44908.4,8.663912792339172e-05,-0.9636148248434592,1849.1400145,22461.6,-0.0009950384965832786,-0.9272536239626741,,,,,,,,,,,,,0.0022307938116659875,0.015536161012682383,-0.0046554960059982595,0.005114546426492627,-0.9401092255250523,1864.9650085,1864.9650085,100.0,61.21628243243236,-21.929787967533684,1855.4694882979093,0.9535126143020486,0.9760284173310966,0.9760284173310966,1.0,0.6121628243243236,0.2477427010096721,,,
19,20210201,1866.599976,1871.900024,1850.0,1860.800049,1494,,,,1848.3200194,45202.0,0.006752093505999631,-0.9669483651165878,1852.2900144999999,22607.9,0.004594331575175738,-0.9339169051526236,1864.9650085,11371.2,-0.002233264152955888,-0.868615449556775,,,,,,,,,0.01044764060416047,0.005965162676110874,-0.005803981467973373,0.0073079627791424375,-0.08567931456548347,1864.9650085,1864.9650085,100.0,79.45952567567561,-19.880129315640716,1856.2895745597693,0.9539340508174056,0.9760284173310966,0.9760284173310966,1.0,0.794595256756756,0.27595061717307867,,,
20,20210202,1859.599976,1861.300049,1827.599976,1830.5,1293,,,,1844.2800292,45448.8,-0.007471766207855841,-0.971550403971062,1851.3900145,22735.9,-0.011283421827054479,-0.943129588008392,1859.25501095,11428.15,-0.01546587788154324,-0.8868583279008413,,,,,,,,,-0.0006449231343501404,0.016826030592734194,-0.0015842797049986509,-0.016283344906554195,-0.13453815261044177,1867.820007275,1856.400012175,0.0,38.513513513513516,-20.464815143181568,1852.3219477044204,0.9518951155078903,0.9775225793787196,0.9715459311882279,-0.42857142857142855,0.38513513513513514,0.2679040242489484,,,
21,20210203,1834.800049,1842.400024,1829.800049,1832.199951,1195,,,,1841.7400146,6579.8,-0.005179918731402438,-0.8183835374935409,1848.0200072,22853.8,-0.008560543791930844,-0.947711102748777,1853.23001095,11482.25,-0.011347787282604762,-0.8959263210607677,,,,,,,,,0.0023491117181097757,0.005567117821629051,-0.0013098472132860083,0.0009286812346353759,-0.07579273008507348,1868.7327461035738,1849.5672741630929,0.0,40.81074459459467,-20.554076436631703,1849.2262559037404,0.9503042614407358,0.9780002607455169,0.9679700214862202,-0.42857142857142855,0.40810744594594667,0.26667558795300556,,,
22,20210204,1832.199951,1832.199951,1782.800049,1788.900024,2375,,,,1831.9400146,1598.2,-0.023494213924574216,0.48604680265298456,1840.3800047,23090.7,-0.02797247338513205,-0.8971447379247922,1847.33001095,11584.45,-0.03162942549715419,-0.7949837929293148,,,,,,,,,0.0,0.02420477747167833,-0.0034099026877759636,-0.023632751969219993,0.9874476987447699,1869.3728670307185,1843.0171536442815,0.0,6.545040994710482,-23.843901239914658,1839.9452971493188,0.9455348425411149,0.978335267682684,0.9645420194946733,-0.42857142857142855,0.06545040994710483,0.221400194336807,,,
23,20210205,1794.300049,1813.5,1790.900024,1810.900024,1278,,,,1824.6600096000002,1527.0,-0.0075411230188667374,-0.16306483300589392,1835.9000119999996,23217.7,-0.013617292791868876,-0.9449557880410204,1842.2600097000002,11642.25,-0.017022562252277797,-0.8902274044965535,,,,,,,,,0.003018628725782785,0.001435736907362242,-0.011044232003389713,0.012298060095503693,-0.46189473684210525,1869.631531436681,1837.1844889833194,0.0,30.15020361974232,-24.394688179923833,1835.476793587885,0.9432385102436814,0.9784706395580923,0.9614894976339866,-0.42857142857142855,0.3015020361974232,0.2138201264004561,,,
24,20210208,1816.300049,1836.699951,1809.0,1831.900024,254,,,,1818.8800046000001,1279.0,0.007158261879327886,-0.8014073494917905,1833.600012,23240.5,-0.0009271313202849585,-0.9890708031238571,1842.1500120999997,11651.95,-0.005564144088523472,-0.9782010736400345,,,,,,,,,0.0029819564462051796,0.002620190478255065,-0.01250069528903507,0.011596443603559199,-0.8012519561815337,1868.553664328139,1834.5096900551944,0.0,52.68240430727271,-22.873000589561343,1834.926521343595,0.9429557292389061,0.977906538396275,0.9600896430776824,-0.42857142857142855,0.5268240430727271,0.23476197246648228,,,
25,20210209,1841.900024,1843.300049,1830.699951,1835.300049,184,,,,1819.8400144,1057.2,0.00849527127531435,-0.8259553537646613,1832.0600218,23253.0,0.0017685158572570442,-0.9920870425321464,1841.43501575,11660.15,-0.003331622727670021,-0.9842197570357156,,,,,,,,,0.00545881318248184,0.004358960271569197,-0.0025064555534155546,0.0018560101290767351,-0.2755905511811024,1867.3602704344862,1832.8183235369424,0.0,56.33050171882598,-21.14890717159028,1834.983987136888,0.9429852605026328,0.9772819763546465,0.9592044673352892,-0.42857142857142855,0.5633050171882598,0.2584893782699284,,,
26,20210210,1842.599976,1851.099976,1837.0,1840.599976,543,,,,1821.5200194000001,926.8,0.010474744387538863,-0.4141130772550712,1831.630017,3753.3,0.004897254858648682,-0.8553273119654704,1841.32001335,11678.5,-0.0003910441122561778,-0.9535043027786103,,,,,,,,,0.003977511472294428,0.005704661597800651,-0.001955870937162269,0.0028877714044021285,1.951086956521739,1866.158351506855,1831.827921555645,0.0,62.01712166136224,-19.134322343588792,1835.8479854235206,0.9434292630961734,0.9766529527411474,0.9586861409999845,-0.42857142857142855,0.6201712166136224,0.286214599676846,,,
27,20210211,1840.5,1845.0,1820.900024,1824.900024,602,,,,1828.7200193999997,572.2,-0.0020888902398810247,0.05207969241523934,1830.3300170000002,1085.2,-0.0029666742880063877,-0.44526354589015854,1839.88501575,11699.15,-0.008144526218608105,-0.9485432702375813,,,,,,,,,-5.431707122871854e-05,0.011014288857283706,-0.0021919008972515635,-0.008529801263020304,0.10865561694290976,1865.1473630284017,1830.814883193821,0.0,45.17167074476258,-18.59030678497129,1834.163683666056,0.9425637123651253,0.976123852473814,0.9581559679273101,-0.42857142857142855,0.4517167074476258,0.29370147816507564,,,
28,20210212,1825.0,1827.5,1809.199951,1821.599976,259,,,,1830.8600098,368.4,-0.005057750865950436,-0.29695982627578715,1827.7600097,947.7,-0.0033702639664444046,-0.7267067637438008,1838.4500121,11704.65,-0.009165349065299247,-0.9778720423079716,,,,,,,,,5.478437102588895e-05,0.0032389240655106544,-0.006807216273261476,-0.0018083445430433403,-0.5697674418604651,1864.2882252579984,1829.7677987620018,0.0,41.63084484883474,-18.21548011329105,1832.2308055635858,0.9415704200128462,0.9756742231914981,0.957607976862522,-0.42857142857142855,0.4163084484883474,0.29885993678002604,,,
29,20210216,1820.900024,1823.400024,1787.300049,1797.199951,1141,,,,1823.9199952,545.8,-0.014649789612657813,1.0905093440820814,1821.3999999,912.4,-0.01328650977343176,0.2505480052608505,1836.8450072,11760.15,-0.02158323432004372,-0.9029774280089965,,,,,,,,,-0.0003842512127920336,0.014578273822799572,-0.00550851450585206,-0.013394831643322285,3.4054054054054053,1863.5697012464984,1828.6348673535017,0.0,15.450546749751084,-19.66066941481472,1826.8414433230341,0.9388008649693282,0.9752981840430087,0.9570150578294337,-0.42857142857142855,0.15450546749751085,0.2789708793411289,,,
30,20210217,1785.800049,1789.699951,1768.800049,1771.099976,614,,,,1811.0799806,631.8,-0.022075228608487457,-0.028173472617916993,1815.4599975,844.5,-0.024434590440487042,-0.2729425695677916,1833.425006,11790.2,-0.03399377110928309,-0.9479228511814897,,,,,,,,,-0.0063431461778401255,0.01050193396874626,-0.001298586771591727,-0.014522577182064527,-0.4618755477651183,1863.1784568996761,1826.913231983657,0.0,2.145455271709988,-22.650936310141788,1818.2658329656442,0.9343939196098485,0.9750934265280536,0.9561140409001122,-0.42857142857142855,0.02145455271709988,0.237818076745587,,,
31,20210218,1776.099976,1784.599976,1766.0,1773.400024,587,,,,1797.6399902,640.6,-0.01348432741380167,-0.08367155791445523,1809.5800048,783.7,-0.019993579009510983,-0.2509888988133215,1828.8000060000002,11818.75,-0.03029307842204815,-0.9503331570597567,,,,,,,,,0.0028231043237279116,0.00631552489479381,-0.004172788936423309,0.0012986550907163814,-0.043973941368078175,1863.2502531007196,1824.3420760223573,0.0,6.727294545454573,-24.552128067903368,1811.3634008170836,0.930846808668642,0.9751310010306076,0.9547684278338182,-0.42857142857142855,0.06727294545454572,0.2116533991960012,,,
32,20210219,1764.300049,1787.599976,1764.300049,1775.800049,118,,,,1787.8199952,543.8,-0.0067232418432904935,-0.7830084589922766,1808.2700073,558.0,-0.017956366122823843,-0.7885304659498208,1824.3250059999998,11824.35,-0.026598855379609845,-0.9900205930981407,,,,,,,,,-0.005131371871459998,0.006644851151257078,-0.006475954320688275,0.0013533466603809598,-0.7989778534923339,1863.6659659468671,1821.1447690959901,0.0,10.687734825217191,-25.570414452840396,1805.8921159221477,0.9280351541538877,0.9753485641213038,0.9530951190023705,-0.42857142857142855,0.10687734825217192,0.19763948670861503,,,
33,20210222,1784.0,1807.800049,1784.0,1806.699951,165,,,,1784.8399902,525.0,0.012247574527703425,-0.6857142857142857,1807.85,446.7,-0.0006361418259257425,-0.6306245802552048,1821.8750060000002,11832.2,-0.008329361207560336,-0.9860550024509389,,,,,,,,,0.0046176094006854344,0.0006088991143166799,-0.012564317050784077,0.017400552510064782,0.3983050847457627,1863.9884620831515,1818.0848914235155,0.0,43.711239175257845,-23.611866994282764,1806.0163982418173,0.9280990219567737,0.9755173422978692,0.9514937336957936,-0.42857142857142855,0.43711239175257843,0.22459350779013684,,,
34,20210223,1809.599976,1811.300049,1796.400024,1804.400024,569,,,,1786.2800048000001,410.6,0.010143997106449549,0.385776911836337,1805.1,478.2,-0.00038777685446782933,0.1898787118360519,1819.350006,11859.35,-0.008217210515127162,-0.9520209792273607,,,,,,,,,0.0016051503175138538,0.0038239996166171157,-0.004433606680111638,-0.0012729988721851828,2.4484848484848483,1864.2594966205745,1815.1030230419253,0.0,46.19816673348132,-21.99178134448084,1805.7677252815379,0.9279712306856385,0.9756591880748127,0.9499331745089411,-0.42857142857142855,0.4619816673348132,0.2468895326159999,,,
35,20210224,1805.800049,1805.800049,1796.400024,1796.400024,1500,,,,1791.3400144,587.8,0.0028247063981847588,1.5518883974140867,1801.2099975,609.8,-0.0026704123931557675,1.459822892751722,1816.6350096499998,11931.4,-0.0111387183129859,-0.874281308144895,,,,,,,,,0.0007758950240403644,0.005232701444230171,0.0,-0.004433606680111638,1.6362038664323375,1864.520548721854,1812.1306473899108,0.0,36.98156912044416,-21.110041518060825,1804.3265404689937,0.9272306160288262,0.9757958095492594,0.9483775833369209,-0.42857142857142855,0.36981569120444163,0.25902425713640814,,,
36,20210225,1801.5,1802.0,1766.699951,1774.400024,1049,,,,1791.5400144,680.2,-0.009567182570432453,0.5421934725080858,1794.5900023000002,660.4,-0.011250468504852942,0.5884312537855846,1813.1100096500002,2206.85,-0.021350047952949446,-0.5246618483358633,,,,,,,,,0.0028389979580628025,0.015554539915853816,-0.004339536122549091,-0.012246715489912506,-0.3006666666666667,1864.880045021853,1808.9694190448138,0.0,11.635925684591973,-21.93363519801005,1799.7224610122255,0.9248646122400468,0.9759839517412712,0.9467231562112511,-0.42857142857142855,0.11635925684591973,0.24768975445945585,,,
37,20210226,1768.099976,1768.199951,1718.800049,1728.099976,1593,,,,1781.9999997999998,975.2,-0.030246926939421583,0.6335110746513535,1784.9099975000001,759.5,-0.031827947392064605,1.097432521395655,1807.62000725,922.35,-0.04399156400740269,0.7271100992031224,,,,,,,,,-0.0035505229456647375,0.02320466151085699,-0.0053815908391633615,-0.026093354020378472,0.5185891325071497,1865.5758472284392,1805.1889089662977,0.0,7.029427159094369,-26.022396067508907,1788.7036171641907,0.9192021065128501,0.9763480994455844,0.9447446283290546,-0.42857142857142855,0.07029427159094369,0.19141920242752475,,,
38,20210301,1737.099976,1747.0,1720.300049,1722.5,407,,,,1765.1600096000002,1023.6,-0.02416778613156283,-0.6023837436498632,1774.9999999,774.3,-0.029577464734060657,-0.47436394162469325,1801.3800048,861.0,-0.04378865347112464,-0.5272938443670151,,,,,,,,,0.005208032014925507,0.014223512336719884,-0.0012771849056604095,-0.0032405393656460358,-0.7445072190834903,1866.6327368695972,1800.7317819954026,0.0,2.7966387313275347,-29.37601140324159,1778.5184452927767,0.9139680189034998,0.9769012220613179,0.9424119933662434,-0.42857142857142855,0.027966387313275345,0.1452659075131275,,,
39,20210302,1709.400024,1733.099976,1708.699951,1733.099976,867,,,,1750.9,1083.2,-0.010166213947112982,-0.19959379615952735,1768.5900023999998,746.9,-0.02006684780069964,0.1607979649216763,1794.9950011499998,829.65,-0.0344820041896192,0.045018983908877264,,,,,,,,,-0.007605211030478938,0.0,-0.014078832922446428,0.006153832220609562,1.1302211302211302,1863.9534889556344,1796.4140291743652,0.0,17.134846008629513,-30.82313631410625,1771.5309884785033,0.9103772143894291,0.9754990391307085,0.9401522997885426,-0.42857142857142855,0.17134846008629512,0.1253502117332728,,,
40,20210303,1730.0,1732.400024,1703.5,1715.300049,501,,,,1734.6800049999997,883.4,-0.01117206397960399,-0.43287299071768165,1763.0100097000002,735.6,-0.027061650494042702,-0.31892332789559547,1789.2350036,790.05,-0.04132210383277798,-0.3658629200683501,,,,,,,,,-0.0017886885020647935,0.009969086755386717,-0.006879291472578944,-0.010270571372969672,-0.42214532871972316,1862.1468140238126,1791.218703371188,0.0,8.339257243816215,-33.02560002131804,1762.8800747125797,0.9059315711422237,0.9745535167931305,0.9374333288705452,-0.42857142857142855,0.08339257243816216,0.09503935409431995,,,
41,20210304,1706.5,1717.400024,1700.199951,1700.199951,521,,,,1719.8399903999998,777.8,-0.01141968991861381,-0.33016199537156077,1755.6900024,729.0,-0.031605836636391306,-0.28532235939643347,1782.6350036,756.35,-0.046243371432471425,-0.3111654657235407,,,,,,,,,-0.00513032632694803,0.010116500115109093,0.0,-0.00880318169920363,0.03992015968063872,1861.2968452496723,1785.0091714103276,0.0,0.0,-35.579383107921785,1753.2369787567982,0.9009760525024655,0.9741086860999948,0.934183573714549,-0.42857142857142855,0.0,0.059893551089554194,,,
42,20210305,1690.599976,1701.0,1685.0,1698.0,302,,,,1713.8199952,519.6,-0.009230838270243093,-0.41878367975365666,1747.9099975000001,747.4,-0.028554100366372064,-0.5959325662295959,1778.0900023999998,652.7,-0.04504271566225403,-0.5373065726980236,,,,,,,,,-0.005646380000395663,0.0017667844522968198,-0.0076560659599528855,-0.00129393663298609,-0.42034548944337813,1860.8764412092712,1778.505574595729,0.0,9.393061954960352,-37.35024192383162,1744.7389820249832,0.8966089922348691,0.9738886678753513,0.93077991987816,-0.42857142857142855,0.09393061954960352,0.03552254815680712,,,
43,20210308,1704.699951,1705.400024,1673.699951,1677.699951,1290,,,,1704.8599854,696.2,-0.015930947193664988,0.8529158287848319,1735.0099975,859.9,-0.03303153675343591,0.5001744388882429,1771.4299987499999,653.3,-0.05291208109614262,0.9745905403336906,,,,,,,,,0.003945789752650209,0.01651074316565917,-0.00238421655649199,-0.011955270318021169,3.271523178807947,1860.9827990544854,1771.316215655515,0.0,2.9069746738116446,-39.931400267649224,1734.4252849442164,0.8913088564317078,0.9739443301954818,0.9270173728083433,-0.42857142857142855,0.029069746738116447,0.0,,,
44,20210309,1686.199951,1717.5,1685.199951,1716.599976,335,,,,1701.5599854,589.8,0.00883894234058662,-0.43201085113597826,1726.2299927,836.5,-0.005578640587131506,-0.5995218170950388,1765.66499635,657.35,-0.027788408589074165,-0.4903780330113334,,,,,,,,,0.005066460182545478,0.0005243061939784336,-0.01829198732320145,0.023186520913238026,-0.7403100775193798,1860.5544633736688,1764.0960497613307,0.0,31.177321545221538,-38.39548073340188,1731.6829297220293,0.8898995795269976,0.9737201609511644,0.9232387029360133,-0.42857142857142855,0.31177321545221537,0.02113770964534725,,,
45,20210310,1713.599976,1722.900024,1711.0,1721.5,412,,,,1702.7999756000002,572.0,0.010981926631406421,-0.27972027972027974,1718.7399903,727.7,0.0016058331775466543,-0.4338326233337914,1759.9749938999998,668.75,-0.021861102591430318,-0.3839252336448598,,,,,,,,,-0.0017476407095091326,0.0008132582050537499,-0.006099331977926227,0.002854493806657277,0.2298507462686567,1859.6169653631405,1756.8875455868597,0.0,34.73838296248886,-36.36368453154546,1730.1163251494092,0.8890945125447393,0.9732295218800309,0.919466136218318,-0.42857142857142855,0.3473838296248886,0.04909979829369974,,,
46,20210311,1725.599976,1737.5,1720.199951,1722.300049,18,,,,1707.2199951999999,471.4,0.008833105189957353,-0.9618158676283411,1713.5299928,624.6,0.00511812237711069,-0.9711815561959655,1754.0599975500002,642.5,-0.018106534892969012,-0.9719844357976654,,,,,,,,,0.002381629973859988,0.008825379183392252,-0.0012193566395235522,0.00046473947139119635,-0.9563106796116505,1858.026627727517,1749.7518816424824,0.0,35.31981350769091,-34.29359887446094,1728.913821126423,0.8884765542533755,0.9723972195481131,0.915731690395209,-0.42857142857142855,0.3531981350769091,0.07758883602307073,,,
47,20210312,1715.900024,1722.5,1699.0,1719.5,80,,,,1711.5199951999998,427.0,0.0046625250200875885,-0.8126463700234192,1712.6699952,473.3,0.003987928100067236,-0.8309740122543842,1748.78999635,616.4,-0.016748721350838432,-0.8702141466580142,,,,,,,,,-0.0037159756244075416,0.0017446932247746438,-0.0119220703692934,-0.001625761435486056,3.4444444444444446,1855.8669618716513,1742.8020455583487,0.0,33.28489562558305,-32.50429238102447,1727.4655409531274,0.8877322933409808,0.971266959603472,0.9120944974811375,-0.42857142857142855,0.3328489562558305,0.10221372051829182,,,
48,20210315,1729.5,1731.900024,1722.800049,1728.900024,147,,,,1721.7600097999998,198.4,0.004146927655050839,-0.2590725806451613,1713.3099975999999,447.3,0.009099361132450426,-0.6713615023474179,1744.1549987499998,610.8,-0.008746341214475019,-0.7593320235756384,,,,,,,,,0.005815644082582146,0.0017352073331916387,-0.0035282404507619384,0.005466719395173033,0.8375,1853.0145668942778,1736.2249392007216,0.0,41.78654962087918,-29.982135323420607,1727.6862306526461,0.8878457042128194,0.969774160251913,0.9086523724656036,-0.42857142857142855,0.41786549620879176,0.13692427818413921,,,
49,20210316,1732.300049,1733.900024,1726.0,1730.599976,729,,,,1724.5600098000002,277.2,0.003502323007420436,1.62987012987013,1713.0599975999999,433.5,0.01023897494808918,0.6816608996539792,1740.825,590.2,-0.005873665647035214,0.235174517112843,,,,,,,,,0.001966582771011584,0.0019068808770167582,-0.002658023843633735,0.0009832563921578956,3.9591836734693877,1849.3161185099682,1730.3213868650312,0.0,44.3491841534682,-27.52880088428992,1728.1344991676237,0.8880760662243325,0.9678385793125034,0.9055627515791134,-0.42857142857142855,0.443491841534682,0.17068768172252027,,,
